6342,1985-04-14,"",15,3,1,29,C,,,0,1
6343,1985-04-14,"",42,0,0,57,C,,,0,1
6344,1985-04-14,"",44,0,1,22,C,,,0,1
6345,1985-04-14,"",79,5,0,37,D,,,0,1
6346,1985-04-14,"",64,1,0,90,D,,,0,1
6347,1985-04-14,"",25,2,2,48,D,,,0,1
6348,1985-04-14,"",3,1,0,12,"A e B",,,0,1
6349,1985-04-14,"",105,1,1,43,D,,,0,1
6350,1985-04-14,"",61,2,2,39,C,,,0,1
6351,1985-04-14,"",32,1,4,34,C,,,0,1
6352,1985-04-14,"",4,3,1,20,"A e B",,,0,1
6353,1985-04-14,"",26,2,1,5,"A e B",,,0,1
6354,1985-04-14,"",7,2,1,13,"A e B",,,0,1
6355,1985-04-14,"",21,1,1,9,"A e B",,,0,1
6356,1985-04-14,"",17,2,1,2,"A e B",,,0,1
6357,1985-04-14,"",51,0,3,81,D,,,0,1
6358,1985-04-14,"",30,2,1,10,"A e B",,,0,1
6359,1985-04-14,"",11,2,1,16,"A e B",,,0,1
6360,1985-04-14,"",1,2,0,8,"A e B",,,0,1
6361,1985-04-14,"",91,4,3,137,D,,,0,1
6362,1985-04-17,"",90,1,1,37,D,,,0,1
6363,1985-04-17,"",81,2,1,105,D,,,0,1
6364,1985-04-17,"",51,0,0,79,D,,,0,1
6365,1985-04-17,"",91,0,2,48,D,,,0,1
6366,1985-04-17,"",64,0,0,43,D,,,0,1
6367,1985-04-17,"",137,1,5,25,D,,,0,1
6368,1985-04-17,"",23,0,0,29,C,,,0,1
6369,1985-04-17,"",34,0,0,15,C,,,0,1
6370,1985-04-17,"",57,1,0,61,C,,,0,1
6371,1985-04-17,"",42,2,1,39,C,,,0,1
6372,1985-04-18,"",32,2,1,44,C,,,0,1
6373,1985-04-21,"",44,0,1,23,C,,,0,1
6374,1985-04-21,"",43,3,0,51,D,,,0,1
6375,1985-04-21,"",25,1,1,81,D,,,0,1
6376,1985-04-21,"",61,1,2,34,C,,,0,1
6377,1985-04-21,"",105,0,0,137,D,,,0,1
6378,1985-04-21,"",48,1,0,90,D,,,0,1
6379,1985-04-21,"",22,4,1,42,C,,,0,1
6380,1985-04-21,"",39,1,2,63,C,,,0,1
6381,1985-04-21,"",37,1,1,91,D,,,0,1
6382,1985-04-21,"",29,3,0,32,C,,,0,1
6383,1985-04-21,"",15,2,0,57,C,,,0,1
6384,1985-04-21,"",79,2,0,64,D,,,0,1
6385,1985-04-28,"",22,2,1,63,C,,,0,1
6386,1985-07-03,"",79,2,1,13,F,,,0,1
6387,1985-07-03,"",48,1,1,9,H,,,0,1
6388,1985-07-03,"",15,1,1,17,G,,,0,1
6389,1985-07-03,"",25,1,1,3,E,,,0,1
6390,1985-07-03,"",57,1,1,12,H,,,0,1
6391,1985-07-03,"",29,0,0,21,E,,,0,1
6392,1985-07-04,"",43,2,0,11,G,,,0,1
6393,1985-07-04,"",22,1,1,8,F,,,0,1
6394,1985-07-07,"",13,0,0,8,F,,,0,1
6395,1985-07-07,"",29,0,0,25,E,,,0,1
6396,1985-07-07,"",21,1,1,3,E,,,0,1
6397,1985-07-07,"",22,0,0,79,F,,,0,1
6398,1985-07-07,"",43,4,2,15,G,,,0,1
6399,1985-07-07,"",57,1,4,48,H,,,0,1
6400,1985-07-07,"",17,1,0,11,G,,,0,1
6401,1985-07-07,"",12,1,1,9,H,,,0,1
6402,1985-07-10,"",13,4,0,22,F,,,0,1
6403,1985-07-10,"",3,2,0,29,E,,,0,1
6404,1985-07-10,"",9,1,0,57,H,,,0,1
6405,1985-07-10,"",8,1,0,79,F,,,0,1
6406,1985-07-10,"",21,1,1,25,E,,,0,1
6407,1985-07-10,"",17,2,1,43,G,,,0,1
6408,1985-07-10,"",11,0,0,15,G,,,0,1
6409,1985-07-11,"",12,0,2,48,H,,,0,1
6410,1985-07-13,"",11,1,0,17,G,,,0,1
6411,1985-07-14,"",15,1,0,43,G,,,0,1
6412,1985-07-14,"",48,1,1,57,H,,,0,1
6413,1985-07-14,"",9,2,2,12,H,,,0,1
6414,1985-07-14,"",8,3,0,13,F,,,0,1
6415,1985-07-14,"",25,2,0,29,E,,,0,1
6416,1985-07-14,"",3,2,1,21,E,,,0,1
6417,1985-07-14,"",79,4,0,22,F,,,0,1
6418,1985-07-17,"",22,2,1,13,F,,,0,1
6419,1985-07-17,"",29,0,0,3,E,,,0,1
6420,1985-07-17,"",15,3,1,11,G,,,0,1
6421,1985-07-17,"",25,0,0,21,E,,,0,1
6422,1985-07-17,"",57,1,3,9,H,,,0,1
6423,1985-07-17,"",43,0,1,17,G,,,0,1
6424,1985-07-17,"",12,1,3,48,H,,,0,1
6425,1985-07-18,"",79,2,0,8,F,,,0,1
6426,1985-07-21,"",12,4,0,57,H,,,0,1
6427,1985-07-21,"",11,1,1,43,G,,,0,1
6428,1985-07-21,"",17,0,0,15,G,,,0,1
6429,1985-07-21,"",8,2,2,22,F,,,0,1
6430,1985-07-21,"",9,1,2,48,H,,,0,1
6431,1985-07-21,"",21,6,1,29,E,,,0,1
6432,1985-07-21,"",3,1,0,25,E,,,0,1
6433,1985-07-21,"",13,2,3,79,F,,,0,1
6434,1985-07-24,"",17,1,0,3,SF,,,0,1
6435,1985-07-24,"",79,0,1,48,SF,,,0,1
6436,1985-07-28,"",3,0,0,17,SF,,,0,1
6437,1985-07-28,"",48,3,1,79,SF,,,0,1
6438,1985-07-31,19:00,48,1,1,17,F,5,6,1,1
6439,1986-08-30,"",17,0,1,10,A,,,0,1
6440,1986-08-31,"",44,0,4,25,B,,,0,1
6441,1986-08-31,"",40,2,1,86,C,,,0,1
6442,1986-08-31,"",61,0,1,30,B,,,0,1
6443,1986-08-31,"",43,2,0,14,B,,,0,1
6444,1986-08-31,"",131,0,1,9,A,,,0,1
6445,1986-08-31,"",34,1,0,93,D,,,0,1
6446,1986-08-31,"",11,3,0,16,B,,,0,1
6447,1986-08-31,"",13,4,0,41,C,,,0,1
6448,1986-08-31,"",21,1,0,5,C,,,0,1
6449,1986-08-31,"",19,2,0,18,D,,,0,1
6450,1986-08-31,"",42,1,2,15,A,,,0,1
6451,1986-08-31,"",48,0,1,7,A,,,0,1
6452,1986-08-31,"",32,1,1,22,A,,,0,1
6453,1986-08-31,"",24,0,0,29,D,,,0,1
6454,1986-08-31,"",71,1,1,6,D,,,0,1
6455,1986-08-31,"",20,1,0,12,C,,,0,1
6456,1986-08-31,"",3,1,1,26,D,,,0,1
6457,1986-08-31,"",83,2,1,76,C,,,0,1
6458,1986-09-02,"",8,4,1,23,B,,,0,1
6459,1986-09-02,"",17,1,0,9,A,,,0,1
6460,1986-09-02,"",42,0,3,22,A,,,0,1
6461,1986-09-02,"",20,0,1,41,C,,,0,1
6462,1986-09-02,"",83,0,0,86,C,,,0,1
6463,1986-09-02,"",5,2,3,2,C,,,0,1
6464,1986-09-02,"",24,2,0,93,D,,,0,1
6465,1986-09-02,"",7,1,0,50,A,,,0,1
6466,1986-09-02,"",40,1,0,76,C,,,0,1
6467,1986-09-02,"",1,2,1,14,B,,,0,1
6468,1986-09-02,"",32,0,0,15,A,,,0,1
6469,1986-09-02,"",61,1,4,25,B,,,0,1
6470,1986-09-02,"",131,1,1,10,A,,,0,1
6471,1986-09-02,"",44,1,0,30,B,,,0,1
6472,1986-09-04,"",18,0,0,3,D,,,0,1
6473,1986-09-04,"",34,0,0,29,D,,,0,1
6474,1986-09-04,"",19,1,1,26,D,,,0,1
6475,1986-09-04,"",8,0,0,16,B,,,0,1
6476,1986-09-04,"",11,1,0,23,B,,,0,1
6477,1986-09-04,"",12,0,1,13,C,,,0,1
6478,1986-09-06,"",57,2,1,127,G,,,0,1
6479,1986-09-06,"",38,2,0,118,H,,,0,1
6480,1986-09-06,"",79,0,0,27,H,,,0,1
6481,1986-09-06,"",46,0,1,180,H,,,0,1
6482,1986-09-06,"",58,2,0,186,H,,,0,1
6483,1986-09-06,"",15,1,0,17,A,,,0,1
6484,1986-09-06,"",6,2,0,24,D,,,0,1
6485,1986-09-06,"",76,3,1,20,C,,,0,1
6486,1986-09-06,"",101,1,1,115,G,,,0,1
6487,1986-09-06,"",62,2,0,81,G,,,0,1
6488,1986-09-06,"",117,0,0,82,F,,,0,1
6489,1986-09-06,"",52,1,0,67,E,,,0,1
6490,1986-09-06,"",56,2,2,168,E,,,0,1
6491,1986-09-06,"",100,2,1,37,F,,,0,1
6492,1986-09-06,"",45,2,1,122,F,,,0,1
6493,1986-09-06,"",28,2,2,121,G,,,0,1
6494,1986-09-06,"",70,0,1,54,F,,,0,1
6495,1986-09-06,"",47,1,0,203,E,,,0,1
6496,1986-09-06,"",60,1,1,35,E,,,0,1
6497,1986-09-07,"",5,2,0,40,C,,,0,1
6498,1986-09-07,"",86,1,3,13,C,,,0,1
6499,1986-09-07,"",25,1,1,11,B,,,0,1
6500,1986-09-07,"",23,1,0,1,B,,,0,1
6501,1986-09-07,"",14,0,0,61,B,,,0,1
6502,1986-09-07,"",41,0,0,2,C,,,0,1
6503,1986-09-07,"",12,0,1,21,C,,,0,1
6504,1986-09-07,"",18,2,0,71,D,,,0,1
6505,1986-09-07,"",26,2,1,4,D,,,0,1
6506,1986-09-07,"",29,0,2,3,D,,,0,1
6507,1986-09-07,"",93,2,2,19,D,,,0,1
6508,1986-09-07,"",30,0,2,8,B,,,0,1
6509,1986-09-07,"",16,0,0,43,B,,,0,1
6510,1986-09-07,"",10,1,1,48,A,,,0,1
6511,1986-09-07,"",9,2,0,7,A,,,0,1
6512,1986-09-07,"",50,0,1,42,A,,,0,1
6513,1986-09-07,"",22,1,2,131,A,,,0,1
6514,1986-09-10,"",41,0,0,21,C,,,0,1
6515,1986-09-10,"",86,1,0,20,C,,,0,1
6516,1986-09-10,"",93,1,2,3,D,,,0,1
6517,1986-09-10,"",45,2,0,82,F,,,0,1
6518,1986-09-10,"",6,0,0,34,D,,,0,1
6519,1986-09-10,"",76,0,3,13,C,,,0,1
6520,1986-09-10,"",29,4,0,19,D,,,0,1
6521,1986-09-10,"",7,0,0,42,A,,,0,1
6522,1986-09-10,"",22,1,0,17,A,,,0,1
6523,1986-09-10,"",54,3,0,55,F,,,0,1
6524,1986-09-10,"",15,1,0,131,A,,,0,1
6525,1986-09-10,"",117,4,3,122,F,,,0,1
6526,1986-09-10,"",9,1,1,48,A,,,0,1
6527,1986-09-10,"",16,1,1,1,B,,,0,1
6528,1986-09-10,"",57,0,0,81,G,,,0,1
6529,1986-09-10,"",27,1,1,105,H,,,0,1
6530,1986-09-10,"",58,1,0,180,H,,,0,1
6531,1986-09-10,"",28,1,1,115,G,,,0,1
6532,1986-09-10,"",70,1,2,37,F,,,0,1
6533,1986-09-10,"",79,1,2,118,H,,,0,1
6534,1986-09-10,"",46,1,1,186,H,,,0,1
6535,1986-09-10,"",47,1,0,35,E,,,0,1
6536,1986-09-10,"",56,1,1,67,E,,,0,1
6537,1986-09-10,"",203,0,0,89,E,,,0,1
6538,1986-09-10,"",101,0,0,121,G,,,0,1
6539,1986-09-10,"",52,1,0,168,E,,,0,1
6540,1986-09-10,"",127,2,0,185,G,,,0,1
6541,1986-09-10,"",4,2,2,18,D,,,0,1
6542,1986-09-11,"",23,1,1,43,B,,,0,1
6543,1986-09-11,"",26,0,0,71,D,,,0,1
6544,1986-09-11,"",14,1,0,44,B,,,0,1
6545,1986-09-11,"",25,0,1,8,B,,,0,1
6546,1986-09-11,"",2,0,0,12,C,,,0,1
6547,1986-09-11,"",83,0,2,5,C,,,0,1
6548,1986-09-11,"",30,0,0,11,B,,,0,1
6549,1986-09-11,"",50,2,1,32,A,,,0,1
6550,1986-09-13,"",40,1,0,21,C,,,0,1
6551,1986-09-13,"",7,1,0,17,A,,,0,1
6552,1986-09-13,"",18,0,0,6,D,,,0,1
6553,1986-09-14,"",48,2,0,50,A,,,0,1
6554,1986-09-14,"",131,1,0,32,A,,,0,1
6555,1986-09-14,"",16,0,0,14,B,,,0,1
6556,1986-09-14,"",10,4,0,22,A,,,0,1
6557,1986-09-14,"",11,6,0,44,B,,,0,1
6558,1986-09-14,"",1,0,0,8,B,,,0,1
6559,1986-09-14,"",3,1,0,4,D,,,0,1
6560,1986-09-14,"",19,2,1,34,D,,,0,1
6561,1986-09-14,"",24,0,1,71,D,,,0,1
6562,1986-09-14,"",93,1,0,26,D,,,0,1
6563,1986-09-14,"",20,3,1,83,C,,,0,1
6564,1986-09-14,"",76,0,0,41,C,,,0,1
6565,1986-09-14,"",25,1,0,23,B,,,0,1
6566,1986-09-14,"",13,3,0,2,C,,,0,1
6567,1986-09-14,"",12,0,0,5,C,,,0,1
6568,1986-09-14,"",61,3,2,43,B,,,0,1
6569,1986-09-14,"",15,0,0,9,A,,,0,1
6570,1986-09-14,"",185,4,2,57,G,,,0,1
6571,1986-09-14,"",81,0,1,28,G,,,0,1
6572,1986-09-14,"",115,0,0,121,G,,,0,1
6573,1986-09-14,"",38,1,0,46,H,,,0,1
6574,1986-09-14,"",180,1,0,186,H,,,0,1
6575,1986-09-14,"",118,1,1,58,H,,,0,1
6576,1986-09-14,"",60,0,0,56,E,,,0,1
6577,1986-09-14,"",62,3,1,101,G,,,0,1
6578,1986-09-14,"",122,3,0,82,F,,,0,1
6579,1986-09-14,"",168,0,0,67,E,,,0,1
6580,1986-09-14,"",35,0,0,52,E,,,0,1
6581,1986-09-14,"",89,2,3,47,E,,,0,1
6582,1986-09-14,"",100,2,0,45,F,,,0,1
6583,1986-09-14,"",37,0,0,117,F,,,0,1
6584,1986-09-14,"",55,2,1,70,F,,,0,1
6585,1986-09-14,"",105,3,1,79,H,,,0,1
6586,1986-09-17,"",17,0,0,42,A,,,0,1
6587,1986-09-17,"",5,3,1,76,C,,,0,1
6588,1986-09-17,"",21,1,0,20,C,,,0,1
6589,1986-09-17,"",4,6,0,24,D,,,0,1
6590,1986-09-17,"",26,2,0,29,D,,,0,1
6591,1986-09-17,"",3,0,0,34,D,,,0,1
6592,1986-09-17,"",41,4,0,86,C,,,0,1
6593,1986-09-17,"",40,0,1,2,C,,,0,1
6594,1986-09-17,"",127,2,0,28,G,,,0,1
6595,1986-09-17,"",8,1,0,44,B,,,0,1
6596,1986-09-17,"",23,0,1,30,B,,,0,1
6597,1986-09-17,"",13,2,1,83,C,,,0,1
6598,1986-09-17,"",48,3,0,131,A,,,0,1
6599,1986-09-17,"",9,1,1,22,A,,,0,1
6600,1986-09-17,"",45,1,2,70,F,,,0,1
6601,1986-09-17,"",82,1,0,55,F,,,0,1
6602,1986-09-17,"",54,0,1,117,F,,,0,1
6603,1986-09-17,"",203,1,2,52,E,,,0,1
6604,1986-09-17,"",168,1,0,60,E,,,0,1
6605,1986-09-17,"",56,1,2,47,E,,,0,1
6606,1986-09-17,"",122,2,1,100,F,,,0,1
6607,1986-09-17,"",180,1,1,38,H,,,0,1
6608,1986-09-17,"",115,1,0,62,G,,,0,1
6609,1986-09-17,"",121,0,0,185,G,,,0,1
6610,1986-09-17,"",101,3,2,57,G,,,0,1
6611,1986-09-17,"",186,1,1,105,H,,,0,1
6612,1986-09-17,"",27,1,1,58,H,,,0,1
6613,1986-09-17,"",67,2,3,89,E,,,0,1
6614,1986-09-17,"",46,2,0,79,H,,,0,1
6615,1986-09-18,"",32,1,1,7,A,,,0,1
6616,1986-09-18,"",14,4,0,25,B,,,0,1
6617,1986-09-18,"",43,1,0,11,B,,,0,1
6618,1986-09-18,"",1,5,2,61,B,,,0,1
6619,1986-09-18,"",6,2,1,93,D,,,0,1
6620,1986-09-20,"",26,1,3,18,D,,,0,1
6621,1986-09-21,"",1,5,1,43,B,,,0,1
6622,1986-09-21,"",23,1,2,16,B,,,0,1
6623,1986-09-21,"",13,1,0,20,C,,,0,1
6624,1986-09-21,"",118,1,0,27,H,,,0,1
6625,1986-09-21,"",41,1,0,12,C,,,0,1
6626,1986-09-21,"",2,0,1,21,C,,,0,1
6627,1986-09-21,"",8,2,3,11,B,,,0,1
6628,1986-09-21,"",17,1,1,32,A,,,0,1
6629,1986-09-21,"",168,2,1,89,E,,,0,1
6630,1986-09-21,"",47,0,1,60,E,,,0,1
6631,1986-09-21,"",52,2,0,56,E,,,0,1
6632,1986-09-21,"",10,0,0,9,A,,,0,1
6633,1986-09-21,"",131,0,1,7,A,,,0,1
6634,1986-09-21,"",15,4,1,50,A,,,0,1
6635,1986-09-21,"",42,0,0,48,A,,,0,1
6636,1986-09-21,"",30,3,1,25,B,,,0,1
6637,1986-09-21,"",3,2,1,19,D,,,0,1
6638,1986-09-21,"",115,1,0,185,G,,,0,1
6639,1986-09-21,"",28,0,1,101,G,,,0,1
6640,1986-09-21,"",122,3,1,55,F,,,0,1
6641,1986-09-21,"",57,0,2,62,G,,,0,1
6642,1986-09-21,"",81,1,1,127,G,,,0,1
6643,1986-09-21,"",180,1,1,105,H,,,0,1
6644,1986-09-21,"",58,0,1,46,H,,,0,1
6645,1986-09-21,"",79,1,2,38,H,,,0,1
6646,1986-09-21,"",29,2,1,93,D,,,0,1
6647,1986-09-21,"",70,1,0,100,F,,,0,1
6648,1986-09-21,"",4,4,2,71,D,,,0,1
6649,1986-09-21,"",34,0,1,24,D,,,0,1
6650,1986-09-21,"",37,1,2,54,F,,,0,1
6651,1986-09-21,"",35,1,0,203,E,,,0,1
6652,1986-09-21,"",117,0,0,45,F,,,0,1
6653,1986-09-22,"",44,1,0,61,B,,,0,1
6654,1986-09-24,"",55,0,0,45,F,,,0,1
6655,1986-09-24,"",127,0,1,115,G,,,0,1
6656,1986-09-24,"",82,1,1,37,F,,,0,1
6657,1986-09-24,"",62,2,0,28,G,,,0,1
6658,1986-09-24,"",67,0,0,35,E,,,0,1
6659,1986-09-24,"",89,2,0,56,E,,,0,1
6660,1986-09-24,"",121,1,0,81,G,,,0,1
6661,1986-09-24,"",60,0,0,52,E,,,0,1
6662,1986-09-24,"",203,1,0,168,E,,,0,1
6663,1986-09-24,"",54,1,0,122,F,,,0,1
6664,1986-09-24,"",100,1,0,117,F,,,0,1
6665,1986-09-24,"",105,1,0,46,H,,,0,1
6666,1986-09-24,"",22,0,0,50,A,,,0,1
6667,1986-09-24,"",48,1,0,17,A,,,0,1
6668,1986-09-24,"",9,3,1,32,A,,,0,1
6669,1986-09-24,"",10,4,0,42,A,,,0,1
6670,1986-09-24,"",20,1,0,40,C,,,0,1
6671,1986-09-24,"",21,1,1,13,C,,,0,1
6672,1986-09-24,"",76,0,3,12,C,,,0,1
6673,1986-09-24,"",93,1,1,18,D,,,0,1
6674,1986-09-24,"",29,1,1,6,D,,,0,1
6675,1986-09-24,"",34,2,1,4,D,,,0,1
6676,1986-09-24,"",86,0,3,5,C,,,0,1
6677,1986-09-24,"",185,0,0,101,G,,,0,1
6678,1986-09-24,"",27,2,0,180,H,,,0,1
6679,1986-09-24,"",38,3,1,58,H,,,0,1
6680,1986-09-24,"",186,2,3,118,H,,,0,1
6681,1986-09-24,"",61,0,1,11,B,,,0,1
6682,1986-09-24,"",43,1,2,8,B,,,0,1
6683,1986-09-24,"",30,0,0,14,B,,,0,1
6684,1986-09-25,"",44,0,0,1,B,,,0,1
6685,1986-09-25,"",2,3,0,83,C,,,0,1
6686,1986-09-25,"",25,1,0,16,B,,,0,1
6687,1986-09-25,"",7,0,1,15,A,,,0,1
6688,1986-09-25,"",24,0,1,19,D,,,0,1
6689,1986-09-25,"",71,1,2,3,D,,,0,1
6690,1986-09-27,"",13,1,1,40,C,,,0,1
6691,1986-09-27,"",5,0,0,41,C,,,0,1
6692,1986-09-28,"",7,2,3,10,A,,,0,1
6693,1986-09-28,"",2,5,0,20,C,,,0,1
6694,1986-09-28,"",3,4,0,24,D,,,0,1
6695,1986-09-28,"",19,0,0,4,D,,,0,1
6696,1986-09-28,"",18,0,0,29,D,,,0,1
6697,1986-09-28,"",21,2,0,83,C,,,0,1
6698,1986-09-28,"",8,2,0,61,B,,,0,1
6699,1986-09-28,"",32,2,2,48,A,,,0,1
6700,1986-09-28,"",22,0,0,15,A,,,0,1
6701,1986-09-28,"",14,4,0,23,B,,,0,1
6702,1986-09-28,"",16,3,2,30,B,,,0,1
6703,1986-09-28,"",42,0,2,9,A,,,0,1
6704,1986-09-28,"",11,1,2,1,B,,,0,1
6705,1986-09-28,"",35,3,0,168,E,,,0,1
6706,1986-09-28,"",37,1,0,122,F,,,0,1
6707,1986-09-28,"",82,2,2,54,F,,,0,1
6708,1986-09-28,"",67,3,1,203,E,,,0,1
6709,1986-09-28,"",89,0,0,60,E,,,0,1
6710,1986-09-28,"",117,2,3,70,F,,,0,1
6711,1986-09-28,"",52,2,0,47,E,,,0,1
6712,1986-09-28,"",55,0,1,100,F,,,0,1
6713,1986-09-28,"",28,6,1,57,G,,,0,1
6714,1986-09-28,"",58,1,1,79,H,,,0,1
6715,1986-09-28,"",105,1,2,38,H,,,0,1
6716,1986-09-28,"",118,0,2,180,H,,,0,1
6717,1986-09-28,"",186,1,1,27,H,,,0,1
6718,1986-09-28,"",185,1,1,62,G,,,0,1
6719,1986-09-28,"",121,1,1,127,G,,,0,1
6720,1986-09-28,"",81,0,0,115,G,,,0,1
6721,1986-09-29,"",43,1,1,44,B,,,0,1
6722,1986-09-30,"",4,2,0,6,D,,,0,1
6723,1986-09-30,"",83,0,3,40,C,,,0,1
6724,1986-09-30,"",71,1,1,19,D,,,0,1
6725,1986-09-30,"",50,1,2,10,A,,,0,1
6726,1986-10-01,"",47,1,1,67,E,,,0,1
6727,1986-10-01,"",89,1,0,52,E,,,0,1
6728,1986-10-01,"",34,3,1,26,D,,,0,1
6729,1986-10-01,"",56,0,4,35,E,,,0,1
6730,1986-10-01,"",60,2,0,203,E,,,0,1
6731,1986-10-01,"",24,2,2,18,D,,,0,1
6732,1986-10-01,"",61,1,0,16,B,,,0,1
6733,1986-10-01,"",15,0,1,48,A,,,0,1
6734,1986-10-01,"",131,2,1,42,A,,,0,1
6735,1986-10-01,"",11,0,0,14,B,,,0,1
6736,1986-10-01,"",1,0,2,25,B,,,0,1
6737,1986-10-01,"",43,4,1,30,B,,,0,1
6738,1986-10-01,"",22,0,2,7,A,,,0,1
6739,1986-10-01,"",100,2,0,54,F,,,0,1
6740,1986-10-01,"",105,1,2,58,H,,,0,1
6741,1986-10-01,"",38,1,0,27,H,,,0,1
6742,1986-10-01,"",79,3,1,186,H,,,0,1
6743,1986-10-01,"",46,1,0,118,H,,,0,1
6744,1986-10-01,"",55,2,2,117,F,,,0,1
6745,1986-10-01,"",57,2,2,121,G,,,0,1
6746,1986-10-01,"",45,1,0,37,F,,,0,1
6747,1986-10-01,"",101,2,1,81,G,,,0,1
6748,1986-10-01,"",70,2,1,82,F,,,0,1
6749,1986-10-01,"",62,4,0,127,G,,,0,1
6750,1986-10-01,"",185,0,0,28,G,,,0,1
6751,1986-10-02,"",71,1,0,29,D,,,0,1
6752,1986-10-02,"",4,3,0,93,D,,,0,1
6753,1986-10-02,"",20,1,0,5,C,,,0,1
6754,1986-10-02,"",40,0,0,12,C,,,0,1
6755,1986-10-02,"",21,8,2,86,C,,,0,1
6756,1986-10-02,"",2,2,0,76,C,,,0,1
6757,1986-10-02,"",83,0,2,41,C,,,0,1
6758,1986-10-02,"",19,2,1,6,D,,,0,1
6759,1986-10-02,"",32,0,2,10,A,,,0,1
6760,1986-10-02,"",50,2,0,17,A,,,0,1
6761,1986-10-03,"",44,2,1,23,B,,,0,1
6762,1986-10-05,"",16,2,0,44,B,,,0,1
6763,1986-10-05,"",76,1,4,21,C,,,0,1
6764,1986-10-05,"",41,2,1,40,C,,,0,1
6765,1986-10-05,"",86,0,2,2,C,,,0,1
6766,1986-10-05,"",12,6,0,83,C,,,0,1
6767,1986-10-05,"",18,2,2,34,D,,,0,1
6768,1986-10-05,"",6,2,4,3,D,,,0,1
6769,1986-10-05,"",26,3,2,24,D,,,0,1
6770,1986-10-05,"",5,0,0,13,C,,,0,1
6771,1986-10-05,"",25,4,1,43,B,,,0,1
6772,1986-10-05,"",17,1,1,131,A,,,0,1
6773,1986-10-05,"",9,3,1,50,A,,,0,1
6774,1986-10-05,"",48,0,1,22,A,,,0,1
6775,1986-10-05,"",42,2,2,32,A,,,0,1
6776,1986-10-05,"",30,2,0,1,B,,,0,1
6777,1986-10-05,"",29,1,0,4,D,,,0,1
6778,1986-10-05,"",14,2,1,8,B,,,0,1
6779,1986-10-05,"",10,3,2,15,A,,,0,1
6780,1986-10-05,"",82,2,2,100,F,,,0,1
6781,1986-10-05,"",54,2,0,45,F,,,0,1
6782,1986-10-05,"",37,3,0,55,F,,,0,1
6783,1986-10-05,"",168,3,1,47,E,,,0,1
6784,1986-10-05,"",81,-,-,185,G,,,0,1
6785,1986-10-05,"",35,0,1,89,E,,,0,1
6786,1986-10-05,"",67,0,1,60,E,,,0,1
6787,1986-10-05,"",122,2,2,70,F,,,0,1
6788,1986-10-05,"",203,2,2,56,E,,,0,1
6789,1986-10-05,"",180,2,1,79,H,,,0,1
6790,1986-10-05,"",118,1,2,105,H,,,0,1
6791,1986-10-05,"",27,2,0,46,H,,,0,1
6792,1986-10-05,"",186,0,0,38,H,,,0,1
6793,1986-10-05,"",127,1,0,101,G,,,0,1
6794,1986-10-05,"",121,0,2,62,G,,,0,1
6795,1986-10-05,"",115,3,0,57,G,,,0,1
6796,1986-10-07,"",71,2,1,34,D,,,0,1
6797,1986-10-07,"",6,2,0,26,D,,,0,1
6798,1986-10-07,"",50,2,1,131,A,,,0,1
6799,1986-10-07,"",12,2,0,86,C,,,0,1
6800,1986-10-08,"",61,2,0,23,B,,,0,1
6801,1986-10-09,"",93,0,0,71,D,,,0,1
6802,1986-10-09,"",86,1,2,76,C,,,0,1
6803,1986-10-12,"",5,5,1,62,K,,,0,1
6804,1986-10-12,"",11,1,1,38,L,,,0,1
6805,1986-10-12,"",13,0,0,14,K,,,0,1
6806,1986-10-12,"",8,1,1,1,J,,,0,1
6807,1986-10-12,"",2,0,1,52,I,,,0,1
6808,1986-10-12,"",25,0,2,10,I,,,0,1
6809,1986-10-12,"",40,0,2,7,J,,,0,1
6810,1986-10-12,"",41,0,1,3,L,,,0,1
6811,1986-10-12,"",30,1,0,48,I,,,0,1
6812,1986-10-12,"",9,2,0,22,L,,,0,1
6813,1986-10-15,"",34,2,1,41,L,,,0,1
6814,1986-10-15,"",48,0,0,25,I,,,0,1
6815,1986-10-15,"",2,1,0,30,I,,,0,1
6816,1986-10-15,"",3,2,0,22,L,,,0,1
6817,1986-10-15,"",4,4,1,52,I,,,0,1
6818,1986-10-16,"",7,2,0,100,J,,,0,1
6819,1986-10-16,"",8,2,1,40,J,,,0,1
6820,1986-10-16,"",1,1,1,18,J,,,0,1
6821,1986-10-16,"",14,1,1,5,K,,,0,1
6822,1986-10-16,"",13,2,0,29,K,,,0,1
6823,1986-10-16,"",38,1,1,9,L,,,0,1
6824,1986-10-19,"",25,0,0,4,I,,,0,1
6825,1986-10-19,"",3,1,0,34,L,,,0,1
6826,1986-10-19,"",9,2,2,11,L,,,0,1
6827,1986-10-19,"",19,0,0,5,K,,,0,1
6828,1986-10-19,"",22,3,0,41,L,,,0,1
6829,1986-10-19,"",12,2,0,38,L,,,0,1
6830,1986-10-19,"",40,0,3,21,J,,,0,1
6831,1986-10-19,"",100,1,0,18,J,,,0,1
6832,1986-10-19,"",8,0,0,7,J,,,0,1
6833,1986-10-19,"",62,1,0,14,K,,,0,1
6834,1986-10-19,"",10,2,0,2,I,,,0,1
6835,1986-10-19,"",13,1,0,15,K,,,0,1
6836,1986-10-19,"",52,1,0,48,I,,,0,1
6837,1986-10-22,"",6,1,1,43,I,,,0,1
6838,1986-10-22,"",30,1,1,4,I,,,0,1
6839,1986-10-22,"",29,0,0,14,K,,,0,1
